,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
5603,14-06-3740-46,14-007,14,2423,INSTITUTO PRIVADO DE CIENCIAS SECRETARIALES,2A. CALLE 3 16 ZONA 1,51156813,JOSE DOMINGO DE PAZ GIRON,OSCAR ARNOLDOGIRON SOTO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
5604,14-06-5093-46,14-008,14,2423,INSTITUTO TECNOLOGICO KICHE DE FORMACION Y PRODUCCION PARA EL DESARROLLO Y LA PAZ,5A. AVE ARCO GUCUMATZ 1 00,47729229,JORGE TIMOTEO SANTIAGO ULUAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
5605,14-06-5701-46,14-008,14,2423,CENTRO DE ESTUDIOS AVANZADOS NO´J -CEAN-,"EDIFICIO HUPTHEGROVE HAYS & DUKE, CANTON CHUJUPEN",47328814,JORGE TIMOTEO SANTIAGO ULUAN,BENITO CALEL VELASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5606,14-06-5967-46,14-009,14,2423,INSTITUTO TECNOLOGICO CHUPOL,CANTON CHUPOL,46299260,ANA MARIA URIZAR CHAVEZ DE ROSALES,SEBASTIAN LARES CALEL,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5607,14-07-0009-46,14-010,14,1407,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,AREA URBANA,51702948,MARVIN ELI RAMOS ROSALES,AARON FELIPE GONZALEZ BARRIOS,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5608,14-08-0033-46,14-011,14,1408,COLEGIO PRE-UNIVERSITARIO NUEVO MILENIO,"4A. CALLE 2 119, ZONA 1",45770209,CLAUDIA CLEODOMIRA QUINONEZ MENDEZ,JENNIFER CATALINA VILLATORO GIL,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5609,14-08-6084-46,14-011,14,1408,INSTITUTO EDUCATIVO PARA EL DESARROLLO EMPRESARIAL Y SOCIAL IDES,CABECERA MUNICIPAL,51953732,CLAUDIA CLEODOMIRA QUINONEZ MENDEZ,TIMOTEO LUCAS CCOR,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5610,14-09-0068-46,14-047,14,1409,"CENTRO EDUCATIVO MIXTO BILINGUE INTERCULTURAL UNO JB AL XOKOPILA , CEMBI","CANTON CENTRAL, SALIDA AL CANTON CHITUCUR I",49179596,LUIS FERNANDO GIL GONZALEZ,SANTA GRAVE TAMUP DE ORDONEZ,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5611,14-09-0074-46,14-047,14,1409,COLEGIO MIXTO INTERCULTURAL BILINGÜE SAN JOSE,ALDEA SAN JOSE EL TUNAL,58095787,LUIS FERNANDO GIL GONZALEZ,ZOILA HAYDEE FLORES GUTIERREZ,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5612,14-10-0056-46,14-053,14,1410,COLEGIO EVANGELICO MIXTO CHIUL-CEMC,ALDEA CHIUL,NA,JACINTO HERNANDEZ BOTON,CARLOS ALFREDO ESCOBAR RIVAS,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5613,14-10-0059-46,14-053,14,1410,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN JUAN,NA,JACINTO HERNANDEZ BOTON,AGUSTIN PU RODRIGUEZ,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5614,14-10-0077-46,14-013,14,1410,COLEGIO MIXTO BILINGÜE INTERCULTURAL HERMANO OSCAR AZMITIA,BARRRIO SAN FRANCISCO,31406438,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,DOBLE,FIN DE SEMANA
5615,14-10-0078-46,14-013,14,1410,COLEGIO MIXTO BILINGÜE INTERCULTURAL HERMANO OSCAR AZMITIA,BARRRIO SAN FRANCISCO,31406438,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,NOCTURNA,DIARIO(REGULAR)
5616,14-10-0079-46,14-013,14,1410,COLEGIO MIXTO BILINGÜE INTERCULTURAL HERMANO OSCAR AZMITIA,BARRRIO SAN FRANCISCO,77555208,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,NOCTURNA,DIARIO(REGULAR)
5617,14-10-0092-46,14-013,14,1410,COLEGIO MIXTO BILINGÜE INTERCULTURAL HERMANO OSCAR AZMITIA,AREA URBANA,77555208,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA CABRERA,DIVERSIFICADO,PRIVADO,URBANA,2,BILINGUE,NOCTURNA,DIARIO(REGULAR)
5618,14-10-4571-46,14-013,14,1410,COLEGIO MIXTO BILINGUE INTERCULTURAL HERMANO OSCAR AZMITIA,BARRIO SAN FRANCISCO,58230024,TOMAS GARCIA PEREZ,MIGUEL ANGEL CAMAJA CABRERA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5619,14-11-0043-46,14-015,14,1411,COLEGIO TECNOLOGICO INTEGRAL IBOAC,CANTON TIXAXCAP,51287718,BAYRON ROLANDO VILLATORO NORIEGA,NICOLAS GARCIA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5620,14-11-0045-46,14-015,14,1411,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ SAN JUAN,CANTON TUCORAL,57259956,BAYRON ROLANDO VILLATORO NORIEGA,TOMAS CHAMAY AGUILAR,DIVERSIFICADO,MUNICIPAL,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5621,14-11-5000-46,14-042,14,1411,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,CANTON TUCORAL,31105132,MARTA CELIA VENTURA RAMIREZ,NA,DIVERSIFICADO,COOPERATIVA,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5622,14-12-0058-46,14-039,14,1412,COLEGIO EVANGELICO METODISTA BEREA,LOTIFICACION LOS ROBLES,50484996,ANA ESTER URIZAR GIL DE VILLATORO,ARSENIA MARISOL JIMENEZ HERRERA PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5623,14-12-0059-46,14-017,14,1412,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS JOYABAJ,BARRIO LA DEMOCRACIA,42169753,CLEMENTE SANCHEZ MARROQUIN,EDGAR LEONEL CABRERA MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5624,14-12-0083-46,14-048,14,1412,INSTITUTO PRIVADO MIXTO JOYABAJ,BARRIO LA LIBERTAD,54828583,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5625,14-12-0106-46,14-042,14,1412,INSTITUTO DIVERSIFICADO POR COOPERATIVA FLORENCIO CARRASCOZA,BARRIO LA LIBERTAD,30441452,MARTA CELIA VENTURA RAMIREZ,HIPOLITA ANGELICA SANTOS QUIROA,DIVERSIFICADO,COOPERATIVA,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5626,14-12-0113-46,14-048,14,1412,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO LOS LLANOS,40498548,ANA ESTER URIZAR GIL DE VILLATORO,FRANCISCA MARIBEL DUBON LARIOS,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5627,14-12-0122-46,14-048,14,1412,LICEO PRIVADO SANTA MARIA,BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
5628,14-12-0125-46,14-048,14,1412,LICEO PRIVADO SANTA MARIA,BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,EUBELIO AROLDO SOTO SANTOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5629,14-12-0501-46,14-017,14,1412,ESCUELA PARTICULAR MIXTA JOYABATECA DE CIENCIAS COMERCIALES,BARRIO CENTRAL,77559379,CLEMENTE SANCHEZ MARROQUIN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5630,14-12-1093-46,14-048,14,1412,INSTITUTO PRIVADO MIXTO JOYABAJ,BARRIO LA LIBERTAD,59353501,ANA ESTER URIZAR GIL DE VILLATORO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5631,14-13-0001-46,14-049,14,1413,CENTRO DE ESTUDIOS AVANZADOS P & C,3A. AVE 10 30 ZONA 5,77560014,JACINTO GOMEZ CEDILLO,ENRIQUE POL SAQUIC,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5632,14-13-0068-46,14-049,14,1413,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON VICOTZ,49420095,JACINTO GOMEZ CEDILLO,AROLDO RIVAS PEREZ,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5633,14-13-0095-46,14-019,14,1413,COLEGIO PRIVADO MIXTO JESUS RUANO MORENO,CANTON XOLACUL,30839684,FERNANDO PEDRO LOPEZ DE LEON,JESUS BRITO RAYMUNDO,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5634,14-13-0100-46,14-020,14,1413,CENTRO DE EDUCACION MIXTO DE DIVERSIFICADO IXIL -CEMDI-,ALDEA SALQUIL GRANDE,46415714,FELIX GASPAR CEDILLO CETO,LEONEL JACINTO CETO BRITO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5635,14-13-0114-46,14-019,14,1413,COLEGIO CRISTIANO NICOLAS,CANTON JOLOPXAN,30355886,FERNANDO PEDRO LOPEZ DE LEON,WILMAR RODOLGO VELASQUEZ PALACIOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5636,14-13-0118-46,14-019,14,1413,COLEGIO PRIVADO MIXTO JESUS RUANO MORENO,CANTON XOLACUL,30839684,FERNANDO PEDRO LOPEZ DE LEON,JESUS BRITO RAYMUNDO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5637,14-13-0120-46,14-049,14,1413,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON VICOTZ,30187735,JACINTO GOMEZ CEDILLO,AROLDO RIVAS PEREZ,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
5638,14-13-0956-46,14-036,14,1413,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA JESUS RUANO MORENO,CANTON XOLACUL,77560020,GONZALO VENTURA LUX,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5639,14-13-1096-46,NA,14,1413,EORM,ALDEA XECOTZ,NA,NA,NA,DIVERSIFICADO,OFICIAL,RURAL,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5640,14-13-4572-46,14-020,14,1413,INSTITUTO MIXTO DIVERSIFICADO IXIL,CANTON SIMOCOL,77558103,FELIX GASPAR CEDILLO CETO,FULGENCIO ANDRES TERRAZA DE LEON,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5641,14-13-5279-46,14-019,14,1413,COLEGIO PRIVADO MIXTO MOLINA CASTILLO,CABECERA MUNICIPAL,50939694,FERNANDO PEDRO LOPEZ DE LEON,JULIO FABIAN ABAC DE LEON,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5642,14-13-5422-46,14-018,14,1413,"ESCUELA NORMAL BILINGUE INTERCULTURAL IXIL, CHUSB´AL TU YOLB´AL ITUXH MAM KUK´UY, OXLAVAL TX´II´",CANTON XOLACUL ZONA 3,53068315,ARACELY GENOVEVA CHITOP AGUARE,MARIO ABRAHAM CHEL MATOM,DIVERSIFICADO,OFICIAL,RURAL,1,BILINGUE,MATUTINA,DIARIO(REGULAR)
5643,14-13-5489-46,14-018,14,1413,COLEGIO EVANGELICO MIXTO BETHANIA,CANTON JACTZAL,51402302,ARACELY GENOVEVA CHITOP AGUARE,JOSE SANTIAGO SOLIS,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5644,14-13-5665-46,14-049,14,1413,CENTRO DE ESTUDIOS INTEGRADOS TECNOLOGICO NEBAJ,CABECERA MUNICIPAL,30049885,JACINTO GOMEZ CEDILLO,DIEGO CHAVEZ GUZARO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5645,14-13-6090-46,14-036,14,1413,CENTRO DE ESTUDIOS AVANZADOS P&C,3A. AVE 10 30 ZONA 5,77560133,GONZALO VENTURA LUX,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR)
5646,14-14-0024-46,14-022,14,1414,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1A. AVE 1 29 ZONA 1,33390301,FERNANDO ROGELIO LOPEZ GALINDO,NA,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5647,14-14-0040-46,14-036,14,1414,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AVE 2 27 ZONA 1,59712633,GONZALO VENTURA LUX,FELIPE VILLATORO MENEDEZ,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,MATUTINA,DIARIO(REGULAR)
5648,14-14-0063-46,14-036,14,1414,INSTITUTO NORMAL MIXTO SAN ANDRES,"1A. AVE 2 27, ZONA 1",59712633,GONZALO VENTURA LUX,FELIPE VILLATORO MENENDEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5649,14-14-5492-46,14-036,14,1414,INSTITUTO NORMAL MIXTO SAN ANDRES,1A. AVE 2 27 ZONA 1,59712633,GONZALO VENTURA LUX,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5650,14-15-0103-46,14-045,14,2417,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAQUIXPEC,48805993,SILVERIO CHOC TOC,NA,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5651,14-15-0104-46,14-045,14,2417,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,NA,SILVERIO CHOC TOC,NA,DIVERSIFICADO,OFICIAL,RURAL,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5652,14-15-0214-46,14-042,14,2417,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA MARIO DEL VALLE,ALDEA LANCETILLO LA PARROQUIA,51519120,MARTA CELIA VENTURA RAMIREZ,ANGEL TIPAZ JUAREZ,DIVERSIFICADO,COOPERATIVA,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5653,14-15-0215-46,14-025,14,2417,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5654,14-15-0217-46,14-025,14,2417,LICEO MIXTO SAN MIGUEL,SAN MIGUEL USPANTAN,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,JUAN VENTURA SOC,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5655,14-15-0220-46,14-042,14,2417,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,ALDEA SAN ANTONIO LA NUEVA ESPERANZA,40327389,MARTA CELIA VENTURA RAMIREZ,LUCIANO ALVAREZ SANTIAGO,DIVERSIFICADO,COOPERATIVA,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5656,14-15-0232-46,14-024,14,2417,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGÜE INTERCULTURAL USPANTEKO,USPANTAN,45740035,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,INGRID US MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5657,14-15-0235-46,14-024,14,2417,COLEGIO EVANGELICO METODISTA MARANATHA,4A. AVE 7A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5658,14-15-0249-46,14-025,14,2417,COLEGIO EVANGELICO METODISTA MARANATHA,7A. AVE Y 4A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5659,14-15-0250-46,14-045,14,2417,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,SILVERIO CHOC TOC,PABLO LOPEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5660,14-15-0251-46,14-045,14,2417,CENTRO EDUCATIVO PRIVADO TALITA KUMI,ALDEA CAMPAMAC,79515610,SILVERIO CHOC TOC,PABLO LOPEZ RAYMUNDO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5661,14-15-4573-46,14-023,14,2417,INSTITUTO TECNICO MAYA EN RECURSOS NATURALES,6A. AVE Y 4A. CALLE ESQUINA ZONA 1,41453127,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,WILMA ELIZABETH CAAL CAAL,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
5662,14-15-5319-46,14-024,14,2417,COLEGIO EVANGELICO METODISTA MARANATHA,4A. AVE Y 7A. CALLE ZONA 1,79518432,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,RONY GAMALIEL RODAS GARCIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
5663,14-15-5412-46,14-024,14,2417,INSTITUTO MUNICIPAL DE MAGISTERIO BILINGUE INTERCULTURAL USPANTEKO,4A. AVE 3 36 ZONA 2,40210674,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,NA,DIVERSIFICADO,MUNICIPAL,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5664,14-15-6099-46,14-023,14,2417,INSTITUTO TECNOLOGICO DE ESTUDIOS AVANZADOS USPANTAN,CABECERA MUNICIPAL,45054092,HEIDY ENID IVONNE FIGUEROA PEREZ DE NORIEGA,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5665,14-16-0093-46,14-026,14,1416,INSTITUTO MUNICIPAL DE SACAPULAS -IMSAC-,CASERIO CHUPACAY,58808845,ARDANY HERMENEGILDO SANTOS ESCOBAR,JOSE PEREZ ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5666,14-16-5259-46,14-040,14,1416,LICEO SACAPULAS,BARRIO SAN FRANCISCO,57302956,JAVIER LUX CHIVALAN,NA,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5667,14-16-5260-46,14-026,14,1416,COLEGIO PRIVADO MIXTO BILINGUE TUJAAL,BARRIO SAN SEBASTIAN,40217500,ARDANY HERMENEGILDO SANTOS ESCOBAR,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5668,14-18-0004-46,14-029,14,1418,CENTRO EDUCATIVO PLURICULTURAL,4A. CALLE 3 25 ZONA 4,56299833,FRANCISCO VICENTE ICHOP,EDY JOSELO MARTINEZ ASPUAC,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5669,14-18-0032-46,14-029,14,1418,INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADO ADONAI,CANILLA,30318848,FRANCISCO VICENTE ICHOP,GREGORY MARK WALTON,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5670,14-18-0038-46,14-037,14,1418,CENTRO DE EDUCACION EXTRAESCOLAR -CEEX-,1A. AVE 5 31 ZONA 3,45680836,GREGORIO LOL HERNANDEZ,ELIEZER UZIAS RODRIGUEZ SICAL,DIVERSIFICADO,OFICIAL,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5671,14-18-5508-46,14-029,14,1418,INSTITUTO MUNICIPAL DE MAGISTERIO INTERCULTURAL,"1A. AVE 5 31 ZONA 3, CANILLA",30967980,FRANCISCO VICENTE ICHOP,NA,DIVERSIFICADO,MUNICIPAL,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5672,14-19-0055-46,14-050,14,1419,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA -INED-,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU",32233166,FRANCISCO ICAL JOM,MARCO ANTONIO GAMARRO HERNANDEZ,DIVERSIFICADO,OFICIAL,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5673,14-19-0079-46,14-030,14,1419,INSTITUTO TECNOLOGICO MUNICIPAL DE CHICAMAN,"4A. AVE 1 62 ZONA 1, CHICHICAMAN",30265944,JOSE ALBERTO HERNANDEZ GAMARRO,GUANER ALFONSO VASQUEZ LEMUS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5674,14-19-0081-46,14-050,14,1419,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA BELEJU,"BARRIO SAN SEBASTIAN, ALDEA BELEJU",31539594,FRANCISCO ICAL JOM,RICARDO MORAN VIN,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5675,14-19-0084-46,14-030,14,1419,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMAN,3A. CALLE 3 30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5676,14-19-0085-46,14-030,14,1419,COLEGIO MIXTO CIENCIA Y DESARROLLO CHICAMAN,3A. CALLE 3 30 ZONA 2,58878991,JOSE ALBERTO HERNANDEZ GAMARRO,WILSON SOBERANIZ SOTO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5677,14-19-0089-46,14-050,14,1419,COLEGIO MULTILINGÜE INTERCULTURAL TECNOLOGICO PAJUIL JUAN JOSE AREVALO BERMEJO COMITEC-PAJUIL,ALDEA PAJUIL,30305216,FRANCISCO ICAL JOM,CARLOS LEM CAC,DIVERSIFICADO,PRIVADO,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5678,14-19-5511-46,14-042,14,1419,INSTITUTO NORMAL MIXTO DIVERSIFICADO POR COOPERATIVA,"4A. AVE 1 62 ZONA 1, CHICAMAN",77633770,MARTA CELIA VENTURA RAMIREZ,NA,DIVERSIFICADO,COOPERATIVA,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5679,14-20-0124-46,14-051,14,1420,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,LUIS ANTULIO MATEO PASCUAL,HECTOR ALFONSO BEB CAAL,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
5680,14-20-0126-46,14-051,14,1420,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,LUIS ANTULIO MATEO PASCUAL,HECTOR ALFONSO BEB CAAL,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
5681,14-20-0130-46,14-033,14,1420,CENTRO EDUCATIVO ASOCIACION DE MAESTRO DE EDUCACION RURAL DE GUATEMALA AMERG-IXCAN,"ZONA 1, PLAYA GRANDE",58747049,APOLONIO GONZALEZ,MAURICIO YAT LUC,DIVERSIFICADO,PRIVADO,URBANA,1,BILINGUE,DOBLE,FIN DE SEMANA
5682,14-20-0134-46,14-034,14,1420,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA WATAN,COMUNIDAD VICTORIA 20 DE ENERO,46973821,ANTONIO CALIXTO IXCOTAYAC LUX,LUZ PEREZ PAIZ,DIVERSIFICADO,COOPERATIVA,RURAL,1,BILINGUE,VESPERTINA,DIARIO(REGULAR)
5683,14-20-0135-46,14-034,14,1420,COLEGIO PRE UNIVERSITARIO INTERCULTURAL -COTPI-,ALDEA LOS ANGELES,48463453,ANTONIO CALIXTO IXCOTAYAC LUX,MAUDILIO HIGINIO PASCUAL FRANCISCO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
5684,14-20-0140-46,14-052,14,1420,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA,COMUNIDAD PRIMAVERA DEL IXCAN,45919796,AMBROCIO PASTOR CAAL,GENARO FABIAN GREGORIO,DIVERSIFICADO,COOPERATIVA,RURAL,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
